AT onwind,AT solar,AT ocgt,BA onwind,BA solar,BA ocgt,BE onwind,BE offwind,BE solar,BE ocgt,BG onwind,BG offwind,BG solar,BG ocgt,CH onwind,CH solar,CH ocgt,CZ onwind,CZ solar,CZ ocgt,DE0 onwind,DE1 onwind,DE2 onwind,DE offwind,DE solar,DE ocgt,DK onwind,DK offwind,DK solar,DK ocgt,EE onwind,EE offwind,EE solar,EE ocgt,ES0 onwind,ES1 onwind,ES2 onwind,ES3 onwind,ES offwind,ES solar,ES ocgt,FI0 onwind,FI1 onwind,FI2 onwind,FI offwind,FI solar,FI ocgt,FR0 onwind,FR1 onwind,FR2 onwind,FR3 onwind,FR offwind,FR solar,FR ocgt,GB0 onwind,GB1 onwind,GB offwind,GB solar,GB ocgt,GR onwind,GR offwind,GR solar,GR ocgt,HR onwind,HR offwind,HR solar,HR ocgt,HU onwind,HU solar,HU ocgt,IE onwind,IE offwind,IE solar,IE ocgt,IT0 onwind,IT1 onwind,IT2 onwind,IT offwind,IT solar,IT ocgt,LT onwind,LT offwind,LT solar,LT ocgt,LU onwind,LU solar,LU ocgt,LV onwind,LV offwind,LV solar,LV ocgt,NL onwind,NL offwind,NL solar,NL ocgt,NO0 onwind,NO1 onwind,NO2 onwind,NO offwind,NO solar,NO ocgt,PL0 onwind,PL1 onwind,PL2 onwind,PL offwind,PL solar,PL ocgt,PT onwind,PT offwind,PT solar,PT ocgt,RO0 onwind,RO1 onwind,RO offwind,RO solar,RO ocgt,RS onwind,RS solar,RS ocgt,SE0 onwind,SE1 onwind,SE2 onwind,SE3 onwind,SE offwind,SE solar,SE ocgt,SI onwind,SI solar,SI ocgt,SK onwind,SK solar,SK ocgt
0.000746589712492,0.00373878656151,12057.7126025,0.000440988546955,0.0119009323258,5437.9024351,0.000784685703979,3701.12292982,0.00130626377416,9219.00027516,0.000753837013599,0.000180490320149,61906.8006279,8681.08566014,0.000523316231858,18917.3140336,9082.84677209,0.000764454989676,0.00201291886206,10088.7158787,0.000607751174435,0.000790785925253,0.003790450239,45922.4381635,0.00133907243043,10255.89319,40474.0201587,96018.3209958,0.00120885994601,9641.01192333,36332.6361897,0.00079015210039,0.00168218187019,9250.1769633,0.000455389141124,0.000590515918052,0.000958879997535,93189.2331308,0.000540627589912,82672.1461223,11814.3193296,45616.9292471,0.00205528066553,94799.3717115,0.000566638533746,0.000997390378982,9661.16283748,0.000693377602927,0.00130563992392,0.00197342191455,120019.509446,17021.0974281,0.00150813324478,11595.7338778,0.00413242957952,126070.735615,152363.945584,0.000666349636299,10042.848179,0.0021819057641,34020.3197695,55777.0860057,10462.6303081,0.000892503418824,0.000364288521799,0.00910466135918,6255.97285999,0.00108465777538,0.00342456905634,11415.9559904,56771.7314694,0.0016002668013,0.000580858786373,9580.58680248,0.000417776243857,0.000553324049555,0.00427589096586,0.000311433321921,0.00762999308357,18103.0509803,16582.8693212,0.00157629932409,0.00130520665664,9294.82598252,0.000547707897786,0.00235749961836,2712.89157909,57263.7165886,0.000999212473507,0.0014664262964,9301.98170686,0.00169812171643,0.000973663668425,0.00108957936805,10466.6979729,0.000562554816577,0.00192666427608,85672.7039369,45304.706735,0.000629942390048,8505.69428304,0.00140179410704,0.00181043164428,0.00403624373926,0.028174409728,0.000922833516096,9332.52623957,0.0144693866046,0.000768633643805,0.0137334598809,10815.4534433,0.000430584542773,0.00167332171507,10154.3252247,0.00447806133226,8805.77097114,0.000499263075896,0.00419601278386,9070.12077418,0.00130966485887,0.00103845323808,0.000932838696544,60507.6812836,0.000536618805283,0.000995959781251,10433.9668864,0.000311502574198,0.010041028123,6000.50140786,0.000729409001506,0.00320167911767,7946.14495786
5966.29013666,4.78040665059e-12,9488.050139,5313.97639891,4.93564910733e-12,10139.5113499,4875.28118107,3031.18783666,4.80373290147e-12,8702.67932665,8762.41818213,1912.2881692,4.80182834745e-12,10024.95072,4977.40213239,4.48985100987e-12,9484.58765932,5858.14392421,4.647232924e-12,9331.47477894,4135.25480366,4727.87109973,11771.7823122,51902.2117824,4.6995086184e-12,8481.08894943,40473.5256348,71411.8805012,4.99111501307e-12,8492.76041551,36285.282001,2798.97415661,4.97623628722e-12,9163.09729604,4702.11333966,5169.12759411,7756.59906471,90914.6448717,2973.55588199,4.10654616213e-12,8778.62671457,45549.6710907,7771.35951775,72454.7299528,2557.60446478,5.17849162118e-12,8633.07771739,5209.42909042,7395.66693189,10034.0120513,119966.990747,15432.7352052,4.52977471257e-12,8701.75855076,26947.2020834,125123.419062,88616.9857389,5.12124501161e-12,7541.73283165,31982.4401711,34004.581547,7.28342988229e-12,10046.1601017,6961.05231059,3211.6094801,4.86628658746e-12,10132.6348439,9491.41262081,4.51261317142e-12,9507.56654868,55977.7797636,5121.79877593,5.30453035013e-12,7541.94930966,4533.97050613,4726.42088799,21514.887155,2280.51127309,4.44365934229e-12,9678.11697766,38905.0048418,3783.34090906,4.93848514337e-12,9158.61108889,3784.96950583,9.54912833611e-12,8478.32648395,57260.0378449,2929.45537694,4.97809022208e-12,9163.39499108,6607.30969288,4356.98521674,4.92260884095e-12,8479.06258645,3978.53214037,6421.53283411,85665.4997077,45274.6337579,5.75476247337e-12,8457.49839932,7238.84735816,8604.42612187,30931.4645608,11592.8273473,4.77767366437e-12,9176.9370392,37874.043017,3832.26937423,3.88143880643e-12,8803.23864293,5040.39695795,27186.7658556,10128.6502025,4.70634367757e-12,9912.46882079,5873.39992833,4.75974202002e-12,10010.0264883,6198.66979028,5605.74486682,4843.07275158,84919.4894838,2203.43698194,5.0865969946e-12,8627.38455968,4759.11647103,3.72333367437e-12,9483.05673233,7390.00309088,4.44272588631e-12,9326.98817227
3.67221757563e-05,0.000165799755629,28953.1256519,2.34939260844e-05,0.000579659277356,29187.6985834,3.95085081108e-05,3701.12296798,6.09908640442e-05,28741.7287596,3.75750635271e-05,8.92524032611e-06,61906.8009156,28870.613096,2.45802610561e-05,19582.7439253,28942.2397357,3.73633162638e-05,9.02058471067e-05,29111.9454554,3.12185984111e-05,4.14554704148e-05,0.000200210022658,40041.5384862,7.12410728545e-05,28260.927475,40474.0201607,96753.0922226,5.75669450192e-05,28264.8219937,36332.6363392,3.28932838943e-05,8.21668493367e-05,29330.3372151,2.25335980783e-05,2.71030768578e-05,4.84425032171e-05,93189.2332898,2.19550479859e-05,84169.7706264,28841.7690027,45616.9297904,0.000100658712718,98897.4954524,3.02881278813e-05,4.88408950623e-05,28753.7412896,3.38793556801e-05,6.25279122159e-05,0.00010280663847,120019.509491,6689.30442783,8.29302782397e-05,28740.461717,0.000243529981498,126070.735742,152363.945631,3.75468222302e-05,27040.2333441,0.000105503242516,34020.3197747,55777.0863248,28871.3327538,4.46353937354e-05,1.85311653412e-05,0.000395689119183,29174.6460093,5.63832293454e-05,0.000172630329898,28977.6216452,56771.7314657,6.22973230702e-05,2.91318002825e-05,27069.8884529,2.04667346253e-05,2.57749234995e-05,7.74909941634e-05,1.42845840197e-05,0.000348461600454,29989.0040803,17941.6341587,6.60339445571e-05,6.60492332565e-05,29339.0138306,2.79297743231e-05,0.000102040748031,28262.2205605,57263.7166119,4.18381651995e-05,7.34554735241e-05,29334.8701899,9.74818865206e-05,6.32253898496e-05,5.17010120595e-05,28251.9768285,2.81159614456e-05,7.83133334313e-05,85672.7039543,45304.7067755,3.29455197753e-05,28465.9918737,6.4420881023e-05,8.24970799433e-05,0.000175742494732,10047.2515991,5.01927855688e-05,30500.8303595,0.000143981925909,2.77127446275e-05,0.000651159118374,28850.7788428,2.15144260448e-05,8.68311306067e-05,10154.3254121,0.000239886995257,28889.4954063,2.56984883476e-05,0.000201667173227,28940.2393714,6.78707428405e-05,5.54868491301e-05,4.74283183299e-05,64872.0345361,3.06559320406e-05,4.85858761529e-05,28752.2700403,1.54758748756e-05,0.000440317455608,28964.6187354,3.58497704748e-05,0.000140750918857,29119.1569002
5.17865222328e-05,1.86450231559e-05,9625.50576311,2.64144982969e-05,2.09974529427e-05,10240.9787239,8.22233074611e-05,0.000154604026404,1.17394269578e-05,8773.3412483,7.59488381187e-05,4.93293280021e-06,2.33285945215e-05,9522.53423817,3.24959101919e-05,1.99871253976e-05,9618.68073421,5.83233064461e-05,1.5175922549e-05,9542.14869143,3.53618314959e-05,5.68334400258e-05,102391.237218,20229.3092568,1.36468314325e-05,9945.6526609,40474.0201608,0.000182166786253,1.01392214436e-05,9978.20068695,36332.6363412,1.19611566513e-05,1.1627555397e-05,9411.00012543,2.77957438284e-05,3.94793513494e-05,0.000493688959571,93189.2333087,9.59121126775e-06,1.71043366004e-05,8862.8478674,45616.9297919,83849.4300811,105217.778265,1.01720339564e-05,9.91764969086e-06,8846.67707123,5.12026188922e-05,43358.605655,106764.280358,120019.509498,2.79571918023e-05,1.29899417337e-05,8765.31053886,72616.0284057,126070.735743,29836.2331761,9.1123684571e-06,8377.71540947,33247.8987678,34020.3197772,2.79423917107e-05,9533.24324021,7.36425536394e-05,7.04532988781e-06,1.95867726759e-05,10232.6032128,0.000144680200517,1.82695600348e-05,9640.50305339,56771.7314681,5.32023755075e-05,8.30958156803e-06,8375.05182822,2.34577052369e-05,3.37689172931e-05,71072.6451897,7.18262326532e-06,1.76577537611e-05,9219.95028752,46984.1508161,1.25799493661e-05,1.13474755907e-05,9409.45070463,3.30546711745e-05,1.3128245577e-05,9938.46443392,57263.7166118,1.28676507289e-05,1.14313064936e-05,9413.37900676,27852.9534682,3.91367041638e-05,1.12823187529e-05,9921.07002106,4.08139892283e-05,64706.0490724,85672.7039585,0.00042465237204,9.36067134428e-06,11077.9401684,0.000213148306236,56657.5190098,82185.1687724,1.80136190858e-05,1.20823261254e-05,8641.57153817,48246.9545246,1.32012218543e-05,1.55219913555e-05,8885.82123326,2.38969814424e-05,110850.902559,3.35541990735e-05,1.9640674895e-05,9467.09087789,3.14884749929e-05,1.93311888593e-05,9605.79948933,0.000135850224232,9.19931816966e-05,8.29713315921e-05,132522.98777,1.04817491323e-05,1.059758747e-05,8884.8027769,1.72412615471e-05,1.84097873031e-05,9623.38848638,5.56309345762e-05,1.67188570453e-05,9536.87445948
0.000718337790748,0.000409040463488,7074.63446604,0.00027109025486,0.000827957433379,7407.42850685,0.000333977818636,3701.12296071,0.000231992515057,6490.01093923,0.0099682366018,0.000804680420575,0.0574212364155,6938.15719913,0.000623914090452,0.000248413815292,7076.22949629,65703.5045548,0.000322175788747,7323.10039991,0.000342289189819,0.000420327287563,0.0071009725372,52231.9331003,0.000312933402388,6824.85387013,40474.0201603,33250.8843423,0.000319213530444,6877.15431186,36332.6363412,18214.572424,0.00246733751928,10826.3708185,0.00037543985904,0.000521054113407,0.00141424498172,93189.2332991,8654.70926934,0.000267183425662,6502.51761174,0.000384508987953,0.000494244177858,10485.2506386,0.000403388786468,0.00157313125182,10167.1197254,0.000777935052609,4019.64696233,0.00208456274266,120019.509493,42198.9627758,0.000243564128926,6500.42792781,0.00507701559115,126070.735701,152363.945417,0.00025109715018,5833.95446482,33247.8987692,34020.3197771,55777.0863243,6934.3922644,0.000337567793311,0.00029419055924,0.000605390994145,7404.96778275,0.000571835811438,0.000491120671548,7081.98643013,56771.7314679,13385.4879143,0.000257298100906,5837.33456453,0.000427969562722,0.000628826591519,71072.6451897,29068.8885421,0.000365267388939,6591.73420625,0.000474623287315,0.0003279162629,0.00050121002411,10832.5752297,0.000277474688927,0.000275187400358,6820.54056586,0.000842792319544,0.000425204090591,0.000952942770204,10895.821783,0.000680619751841,20326.3904058,0.000253011919275,6740.69678843,0.000741216890326,64706.0490338,85672.7039561,45304.7067644,0.000347448375147,7217.34924829,0.00170057695711,0.0038191191087,60141.1483601,0.000147927329701,0.00033747208539,8697.39543094,48246.9545252,4051.56556563,0.000462534014144,6509.6633167,0.000331862247922,68668.3057966,10154.3253981,56126.4190563,6713.0613471,0.00031223528503,0.00148485547005,6886.32651364,0.000297701045372,0.000291525808029,0.000324147409464,0.000669029173216,0.000224930861731,0.000472848887132,10140.8812516,0.000249823013842,0.00049199606263,7082.00597152,0.000437039125127,0.000390176415332,7335.17985753
8.24579391844e-05,0.00105565684846,9477.50855336,6.17378860817e-05,0.00150459871809,9901.9528892,0.000104916649389,3701.12295389,0.000504034052792,10801.4824855,7.35160053793e-05,5.29528676862e-05,61906.8003305,9746.75946007,6.52324972405e-05,0.00143927982182,9470.35353291,8.41556997947e-05,0.00062255864473,9574.77409404,8.15169339073e-05,9.09339234681e-05,0.000119821090004,52231.9330976,0.00055004026602,8627.82395588,39048.1617075,101390.357741,0.000440370427872,8632.8367266,0.00100121761069,18214.5727953,0.000876321783939,12670.87408,5.89677617542e-05,6.84311251461e-05,9.75429236914e-05,0.00026373700848,0.000357123157021,290337.332081,11104.0078051,0.00100578189438,0.000341990032227,0.00180054672804,58312.5911728,0.000495759048029,9728.79972844,8.40422543343e-05,0.00012226008718,0.000172419458987,35052.7460873,42198.9627476,0.000663919555388,10791.7983967,0.000180077220904,0.000340822459881,152363.945622,0.000384522605484,8242.29058911,0.000130187278702,34020.3197778,55777.0862851,9759.43233047,0.000100373062788,0.000308618741318,0.00124606661986,9910.87132228,9.1622834099e-05,0.00164978233418,9489.42303068,56771.7314221,15796.147803,0.000371488380792,8312.42050351,5.55995664969e-05,6.95354221678e-05,0.000123819150765,0.000116048559314,0.000815006092411,10282.7852087,0.000222219117118,4349.87376217,0.000621714748676,12629.5778795,8.35128176338e-05,0.000690995843009,8621.82883645,0.000520318060736,16766.8396704,0.000855838029987,12649.9592686,0.000127588635806,57622.6083897,0.000428215331046,8627.44182188,8.96856451402e-05,0.000194291467374,85672.7038905,45304.7067518,0.000324586765663,9002.3082295,0.000106132293875,0.000117398222447,0.000129961232812,11968.7629571,0.000463331690265,10628.0840158,0.00014439159187,4051.5646865,38532.0551068,11088.7463812,5.3162343744e-05,0.000105522870959,10154.3254127,180540.493048,9745.34199008,5.77642544596e-05,0.00183750066884,9693.19586003,0.000180837774523,0.000159581421357,0.000127183822944,0.000220680509981,45935.2417364,0.000416016195545,9669.47123112,4.11749160108e-05,0.00127921531754,9472.30767006,7.32012092882e-05,0.00108479575747,9593.67507549
6.22193356081e-06,0.000196298054727,9577.1042499,4.08217807033e-06,0.00110194960699,9948.22791258,7.26218375295e-06,3701.12297054,0.00011684897722,10006.0414341,5.52270903767e-06,1.70215890199e-06,61906.8009988,10097.7515605,4.67258011717e-06,32763.575645,9569.84167369,6.40406883013e-06,0.000107508227085,9816.30562584,5.69053415239e-06,7.31860098765e-06,2.69225591007e-05,48396.3803973,8.39982563396e-05,8922.70748361,40474.0201608,101390.357741,8.14471508608e-05,8924.77240013,438.540211961,9.40175797882e-06,16872.205605,12264.5972394,4.04918022021e-06,4.71835421446e-06,7.59660131313e-06,3321.63907023,4.36863522725e-06,311445.693549,10265.1304319,32362.8145962,1.94450064307e-05,105217.778265,7.34592791026e-06,0.000222155757332,9570.38722227,5.66724262382e-06,8.98285653326e-06,1.26687593681e-05,120019.509498,18814.6415461,19542.6863294,10010.3522489,2.1220263186e-05,98414.4699075,152363.945631,0.000156249311723,8158.80427032,1.04064876171e-05,34020.3197773,55777.0863247,10109.0661859,7.82332056964e-06,3.77542869912e-06,0.000321171673295,9940.8384894,8.4295621372e-06,76648.1996061,9602.10427866,56771.7314682,1.05602685415e-05,0.000574213099287,8157.10784345,3.85214052718e-06,4.76491173549e-06,1.20911743993e-05,2.88294960594e-06,0.000185335810982,10352.387376,0.000106271139921,1.92446316617e-05,11928.7864297,12182.313327,5.19681917866e-06,0.00014188617306,8917.16119308,57263.7166112,1.26123165052e-05,33869.3314983,12199.7520021,2.49104575884e-05,1.57771019823e-05,8.33994924536e-05,8916.16251706,5.77739596659e-06,1.92265708423e-05,85672.7039583,45304.7067755,5.77634770896e-05,9074.23357303,9.64307070986e-06,1.19082472826e-05,1.63305354805e-05,2.45140273487e-05,7.76718176487e-05,12581.8863825,1.74608843197e-05,6.00187141228e-06,38532.0551059,10282.8390128,3.74605192383e-06,1.04316101879e-05,4839.27499264,184749.863879,10122.67816,4.38189985739e-06,42010.198751,10028.7617324,1.15669427692e-05,9.98913370029e-06,9.00805974768e-06,45534.8350258,7.04316532502e-06,8.37330202038e-05,9557.37988496,2.84673081828e-06,0.000300268432549,9573.82917754,5.52321610061e-06,0.00672018839765,9828.72296775
1.30256962524e-05,6.689706642e-05,27946.3740782,7.41722306399e-06,0.00139188783213,28312.0090755,1.43744358451e-05,3701.12297055,2.11306722888e-05,27446.1840085,1.29376528821e-05,2.30717608452e-06,61906.800997,28115.8391041,8.10204643184e-06,26777.5656754,27928.6389481,1.31127229822e-05,3.11939655177e-05,28144.7424965,1.04896336328e-05,1.45915799718e-05,25833.3804636,39754.6170372,2.53798158653e-05,27428.2173141,40474.0201608,67776.6546516,1.96217866883e-05,27437.5294688,36332.636341,8.14639837523e-06,3.48281740178e-05,28116.736556,6.95300079014e-06,8.68003623432e-06,1.7310299589e-05,93189.2333061,5.81330928668e-06,114006.083791,27522.792004,45616.9297917,4.51392991515e-05,105217.778265,7.8034764526e-06,1.69566843459e-05,27732.350882,1.16149770505e-05,2.5184598278e-05,5.81179064457e-05,120019.509496,6.68536621166e-05,2.94731472354e-05,27444.5541357,37048.7445016,126070.735742,132276.74427,1.30639511509e-05,26625.607876,5.43064796808e-05,34020.3197772,55777.0863246,28114.3173152,1.68302314336e-05,4.85993234747e-06,0.000240743516079,28285.6547725,2.36300905971e-05,8.09382154867e-05,27976.5803922,56771.7314671,1.46578313828e-05,1.05261684558e-05,26632.8171004,6.28076471143e-06,8.39420926141e-06,3.26479597239e-05,3.89472707419e-06,0.000133831433277,28674.7019497,36907.8681089,1.23055732112e-05,2.54298633273e-05,28124.2080146,9.3597216734e-06,3.76240466095e-05,27432.4798142,57263.7166118,9.85839675668e-06,2.87620657148e-05,28121.2729586,0.000104282354341,2.15451520726e-05,1.7774442389e-05,27408.5980979,9.21365626405e-06,3.20954154832e-05,85672.7039583,45304.7067739,1.14496077252e-05,27470.1683636,2.57834499095e-05,3.61518674461e-05,0.000187947029593,6.63687243228e-05,1.72706607681e-05,30827.2835329,9.20741702961e-05,6.97437797903e-06,0.000396748057674,27534.9573471,6.58492088635e-06,3.9465645637e-05,10154.3254132,0.000193556194609,28098.3107542,8.24048876387e-06,0.000117861551047,28185.7745661,2.51606500298e-05,1.9604989075e-05,1.61843197021e-05,108512.838082,8.05237780098e-06,1.75223016614e-05,27725.7865501,4.53685146567e-06,0.000377326404293,27968.648945,1.23773877384e-05,5.26328861811e-05,28156.0111946
3.48534427283e-05,0.000171349160581,28910.202548,2.14874575039e-05,0.000434598589106,29262.6179093,3.72608379336e-05,3701.12296725,5.78326227444e-05,28275.1874241,3.6222311771e-05,8.34553559662e-06,61906.8009443,29064.3588298,2.28734764706e-05,19580.21578,28896.8981066,3.58806000908e-05,9.40906463873e-05,29055.5517874,3.01631442377e-05,4.02738804642e-05,0.000156792970181,41162.5091527,6.99462756835e-05,28181.2632564,40474.0201609,101390.357692,5.37787659826e-05,28183.97947,36332.6363414,3.88466030947e-05,7.06814076952e-05,29304.9666028,2.05915469308e-05,2.54549624844e-05,4.64496484055e-05,93189.2332807,2.33261597608e-05,69092.9429812,28349.3298477,45616.9297859,0.000101129297927,93233.6664149,3.4857358186e-05,4.48363570594e-05,28746.2000848,3.2607193744e-05,6.0426855528e-05,9.49710111442e-05,120019.509486,10889.4059214,7.97259579603e-05,28275.2327774,0.000166532549246,126070.735726,152363.945596,3.52511047491e-05,27426.4109559,0.000101528231644,34020.3197771,55777.0862815,29064.0981576,4.19355153929e-05,1.84044422515e-05,0.000342820689401,29252.0824287,5.32378529597e-05,0.000157255110947,28937.8229019,56771.7314609,7.32582778088e-05,2.58339638994e-05,27424.1319426,1.82300859186e-05,2.41924408005e-05,7.85987791e-05,1.44018544369e-05,0.000389060024315,29692.8131061,15931.3707837,9.27614661685e-05,5.87271093492e-05,29310.9581613,2.66517201208e-05,0.000101581095235,28179.3928604,57263.7166105,5.10520157994e-05,6.38164179615e-05,29308.7351253,8.45134987276e-05,6.27431102881e-05,4.89200530857e-05,28170.9673575,2.71487879474e-05,7.6558002871e-05,85672.7039589,45304.7067704,3.04444405034e-05,28422.5617235,6.56436236246e-05,8.50490882432e-05,0.000181238649826,11968.7629564,4.89533902326e-05,30241.7467923,0.000136370252401,3.00458027394e-05,0.000639685008829,28352.3804368,1.91914949965e-05,8.38495955296e-05,10154.325413,0.000196469719582,29082.8428616,2.31641023487e-05,0.000172288951622,29125.3874585,6.73161831923e-05,5.6502097001e-05,4.90730926069e-05,55850.9609251,3.50136856532e-05,4.56355555829e-05,28741.4575665,1.28960805281e-05,0.000388874056803,28921.4480606,3.40324719339e-05,0.000137764226397,29063.2398401
9.49273733614e-06,6.73636365076e-05,27920.5263007,6.21971395322e-06,0.000624513430017,28097.3491782,1.05263042071e-05,3701.12297051,2.25550587118e-05,27826.7535973,9.13864931603e-06,2.57359209124e-06,61906.8009996,27929.9504565,6.48158271373e-06,15625.326269,27925.3233936,1.00296820492e-05,3.13071729502e-05,28148.1995689,8.26233309524e-06,1.12290734213e-05,5.77886997553e-05,39500.4864978,2.71356083121e-05,27691.980096,40474.0201607,99166.5848628,2.27312430465e-05,27697.2785273,36332.6363412,1.07915078166e-05,4.01001322121e-05,28591.5735371,5.79832313102e-06,6.73959002364e-06,1.08940518987e-05,93189.2333085,5.53785419312e-06,155043.114565,27834.7215947,45616.9297919,2.85012086831e-05,94845.9841893,9.3590412862e-06,2.04464899978e-05,28102.6776106,8.20573918733e-06,1.39866023051e-05,2.17985315058e-05,120019.509498,3541.67184701,3.28300810999e-05,27822.4213735,4.03059120947e-05,126070.735742,152363.94563,1.41075016005e-05,27213.036764,2.13746976906e-05,34020.3197772,55777.0863247,27926.474625,1.11743299504e-05,5.12879986862e-06,0.000216234096574,28066.4857827,1.33606711918e-05,8.1742233828e-05,27925.8403094,56771.7314681,1.57559284662e-05,1.13913060922e-05,27241.6814664,5.43958757783e-06,6.63287539621e-06,1.69467114547e-05,3.74989570994e-06,0.000126000500325,28863.9081266,751.349205785,2.7185858945e-05,3.07832195983e-05,28625.2427047,7.73640020793e-06,3.74104870995e-05,27703.5838753,57263.7166118,1.50474096005e-05,3.67495873528e-05,28605.6653592,3.01519977791e-05,2.06276623241e-05,1.96905255056e-05,27684.5658925,7.26480645439e-06,1.91072904022e-05,85672.7039587,45304.7067754,1.32239274336e-05,27946.2730849,1.61949710675e-05,2.08304474805e-05,4.02306323441e-05,4736.82088909,1.88670275367e-05,30439.8496399,2.3486179849e-05,7.31793128778e-06,0.00158530922799,27845.1693491,5.72537797461e-06,1.83499517916e-05,10154.3254132,38026.630068,27878.3828015,6.88204709846e-06,0.000186849527578,27971.8356977,1.68085336687e-05,1.41811593402e-05,1.26590484221e-05,49514.8734291,9.55460320354e-06,1.95605713735e-05,28097.2461055,4.50453851209e-06,0.000202453796403,27939.5094188,8.92493785818e-06,5.63536079181e-05,28156.8951097
