0 ocgt,1 ocgt,2 ocgt,0 wind,1 wind,2 wind,0 solar,1 solar,2 solar,co2_emission,objective_value,transmission
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
32052.92132074651,4260.289545393731,4382.312067672601,43355.344637139555,90316.81208110214,0.0,0.0,0.0,9653.846153846163,32944.65356902356,13802601665.210867,15962.815383914487
3001.299261968519,2385.15862023098,7979.609960683478,16371.510678597087,73790.00466138183,77396.37700590075,225.92907060283477,0.0,5960.366325807451,32944.65356902358,13802601665.210865,1704.7780076432982
3011.573672635879,3980.709331066635,6475.422432085576,16022.934338674202,74540.73975005536,75343.47852038548,413.13226515865676,645.0716784414178,8137.916650687899,32944.653569023605,13802601665.210861,1796.4516200999697
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1565.3089780042746,2776.196981176519,36284.583370837834,42741.00441687669,91474.4975660918,0.0,0.0,0.0,8559.630343727948,32944.653569023576,13802601665.210869,16007.551773566756
28405.758924646376,6326.218050024748,5894.112355347496,42741.00441687678,91474.49756609167,0.0,0.0,0.0,8559.630343727975,32944.653569023605,13802601665.210867,16007.551773566756
30133.19557135337,4588.243140717017,4328.261499582907,54287.746430887935,79705.49916624837,4831.422933768537,0.0,0.0,3467.3912346757884,32944.65356902355,13802601665.210869,14956.410587609675
2424.7200613266436,3913.5511240119904,4829.289266259673,6140.977050262277,152331.40809035554,0.0,0.0,0.0,0.0,32944.65356902361,13802601665.210875,15298.597809656461
32041.571321606898,4341.505959180744,4243.012049230976,42741.00441687676,91474.49756609167,0.0,0.0,0.0,8559.63034372798,32944.65356902361,13802601665.210869,16007.551773566756
32041.57132160691,4341.505959180748,4243.012049230969,42741.00441687672,91474.49756609174,0.0,0.0,0.0,8559.630343727977,32944.65356902358,13802601665.21087,16007.551773566754
6451.72350820719,8601.30514915173,496.17494153990117,23557.244624273553,102847.68379662062,0.0,0.0,0.0,59715.50561749359,32944.653569024755,13802601665.210867,14884.047185306657
12231.938232188048,1886.9654672279535,1204.4910933526303,33885.46029599376,97849.47675986082,0.0,0.0,0.0,12267.680099127769,32944.65356902356,13802601665.210869,33229.86170527857
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
3985.7368421052633,4370.0734900374555,6577.695548470989,14394.73684210526,114316.41935950052,0.0,0.0,0.0,58277.217042304124,32944.65356902356,13802601665.210867,13694.45890326752
3360.0341707649463,2335.394844143879,8390.075825320646,14452.906322213666,86015.4353036581,52232.63254953855,578.7758487882893,0.0,28346.3396815081,32944.65356902357,13802601665.210861,4814.913245936748
2254.2831050228306,2113.6500333730264,8772.820485663851,16812.785388127853,73516.28684786349,80214.68153562228,0.0,0.0,0.0,32944.653569023576,13802601665.210855,1934.1273589414757
2256.675928612104,2090.559246699808,8790.999653861123,16384.241799095296,73813.2348204173,80233.65913074839,213.5404914633216,0.0,30.650955304793513,32944.65356902362,13802601665.210855,1927.3099162420485
12314.284903397427,1876.0602725560527,784.3589181651478,34944.15267479007,100143.55170041164,0.0,0.0,0.0,6332.962710556181,32944.6535690236,13802601665.210865,33048.39891182295
3001.299261968519,2385.15862023098,7979.609960683478,16371.510678597087,73790.00466138183,77396.37700590075,225.92907060283477,0.0,5960.366325807451,32944.65356902358,13802601665.210865,1704.7780076432982
31783.569666988,4421.623004455782,4585.109502678233,44249.61700977489,88631.86521235199,0.0,0.0,0.0,11208.937632363937,32944.65356902358,13802601665.210869,15920.267842074318
12257.355758213125,1840.9742532671953,1272.8047596089891,34087.24912616371,97302.2396299131,0.0,0.0,0.0,12911.504132654622,32944.65356902358,13802601665.210869,33224.77741288308
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
28405.758924646376,6326.218050024748,5894.112355347496,42741.00441687678,91474.49756609167,0.0,0.0,0.0,8559.630343727975,32944.653569023605,13802601665.210867,16007.551773566756
32041.571321606898,4341.505959180744,4243.012049230976,42741.00441687676,91474.49756609167,0.0,0.0,0.0,8559.63034372798,32944.65356902361,13802601665.210869,16007.551773566756
12314.284903397427,1876.0602725560527,784.3589181651478,34944.15267479007,100143.55170041164,0.0,0.0,0.0,6332.962710556181,32944.6535690236,13802601665.210865,33048.39891182295
2995.3615935220378,1666.5318544211252,8890.170395375926,16106.934748590478,76209.71286572621,71735.08842031242,398.81829396216085,1196.5686619846028,10648.010540573652,32944.65356902358,13802601665.210863,2085.555416901751
3360.0341707649463,2017.528152541316,8636.563299681065,14452.906322213665,79957.76383464292,62030.9756843219,578.7758487882913,0.0,23174.942481293667,32944.65356902358,13802601665.210861,3685.3185774861513
31872.429115879284,4379.682551103713,4530.882376741869,43012.292542680356,89836.09226560284,0.0,0.0,0.0,11400.536075706543,32944.65356902359,13802601665.210869,15863.146727145719
31783.569666988,4421.623004455782,4585.109502678233,44249.61700977489,88631.86521235199,0.0,0.0,0.0,11208.937632363937,32944.65356902358,13802601665.210869,15920.267842074318
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
2894.8428805096382,2209.1351120822656,7332.187782537361,11281.317239552005,123099.37178656185,21789.422189171113,3534.714757961596,0.0,14608.218778077746,32944.65356902358,13802601665.21087,7773.079531227421
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
1565.3089780042746,2776.196981176519,36284.583370837834,42741.00441687669,91474.4975660918,0.0,0.0,0.0,8559.630343727948,32944.653569023576,13802601665.210869,16007.551773566756
1565.3089780042746,2776.196981176519,36284.583370837834,42741.00441687669,91474.4975660918,0.0,0.0,0.0,8559.630343727948,32944.653569023576,13802601665.210869,16007.551773566756
6451.72350820719,8601.30514915173,496.17494153990117,23557.244624273553,102847.68379662062,0.0,0.0,0.0,59715.50561749359,32944.653569024755,13802601665.210867,14884.047185306657
5830.232934471862,4305.308595352139,5178.025241454931,22080.137226966093,105872.26314670418,0.0,0.0,0.0,58910.77954776284,32944.65356902358,13802601665.210867,13890.0096763744
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
31871.888811340486,4432.065073690075,4240.092596565487,44519.05107638029,90142.72396434625,0.0,0.0,0.0,7838.511414102818,32944.65356902356,13802601665.21087,15972.616686853316
30133.195571353404,4588.243140717012,4328.261499582915,54287.74643088786,79705.4991662484,4831.422933768531,0.0,0.0,3467.391234675837,32944.65356902354,13802601665.210869,14956.410587609675
28047.64585832853,6285.269854581072,5628.747469785184,46219.354876217505,90350.68878165864,0.0,0.0,0.0,4697.124786335872,32944.65356902356,13802601665.210867,16003.673828419258
3011.5736726358787,2230.874515265734,8172.058297560277,16022.934338674204,74275.96150869387,76402.89889430946,413.13226515865614,864.0884625860382,6521.614049549154,32944.6535690236,13802601665.210863,1729.5337129754134
30468.290200586795,3249.3292792908323,4342.855413570178,49541.4663471234,77093.13378342813,12705.774997194369,0.0,0.0,7042.467187819595,32944.65356902355,13802601665.210869,13316.153538836556
3011.5736726358787,2238.4317915776905,8151.200995909587,16022.934338674204,74281.52040549586,76566.1925344933,413.13226515865614,619.0841977682327,6459.719492852514,32944.65356902358,13802601665.210863,1721.5766088992445
2254.2831050228306,2132.815883284519,8758.645818987934,16812.785388127853,73380.96701411808,80350.19947839306,0.0,0.0,0.0,32944.653569023576,13802601665.210857,1930.6586097444547
2254.2831050228306,2132.815883284519,8758.645818987934,16812.785388127853,73380.96701411808,80350.19947839306,0.0,0.0,0.0,32944.653569023576,13802601665.210857,1930.6586097444547
3360.0341707649463,1628.9576721163767,8893.96806151082,14452.906322213666,78844.49274607931,65325.97777126667,578.7758487882893,0.0,20032.88222593293,32944.653569023554,13802601665.210867,3147.5697711936896
1565.3089780042746,2776.196981176519,36284.583370837834,42741.00441687669,91474.4975660918,0.0,0.0,0.0,8559.630343727948,32944.653569023576,13802601665.210869,16007.551773566756
5830.232934471862,4305.308595352139,5178.025241454931,22080.137226966093,105872.26314670418,0.0,0.0,0.0,58910.77954776284,32944.65356902358,13802601665.210867,13890.0096763744
5899.06489200528,4502.933996174513,5028.471147162869,21164.783082273938,105479.97313999968,0.0,0.0,0.0,59608.09536281901,32944.65356902385,13802601665.210865,14775.282877430773
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
11341.189613175324,1542.0609253380753,1546.375584762939,33671.335143783865,105698.35978886594,0.0,0.0,0.0,0.0,32944.65356902359,13802601665.210869,32263.87180201414
1565.3089780042746,2776.196981176519,36284.583370837834,42741.00441687669,91474.4975660918,0.0,0.0,0.0,8559.630343727948,32944.653569023576,13802601665.210869,16007.551773566756
90.8802516058804,4567.4048567979335,32778.259019422854,52488.41040987739,87241.51215492748,0.0,0.0,0.0,0.0,32944.65356902365,13802601665.210867,16827.594364345707
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11157.43817174861,1216.784429943014,1844.5912483601032,29147.295154747368,110557.73386101706,0.0,0.0,0.0,0.0,32944.65356902362,13802601665.210861,32066.676639889985
7078.291800276004,2081.3375310415104,2027.5128303049503,0.0,156291.8779170477,0.0,0.0,0.0,0.0,32944.6535690236,13802601665.21087,17466.291800276005
12549.600467124736,1765.7895626591464,1061.7187062778078,36513.875514940606,95619.04287735296,0.0,0.0,0.0,11319.92866327328,32944.65356902353,13802601665.210867,33266.63960443009
2254.2831050228306,2113.6500333730264,8772.820485663851,16812.785388127853,73516.28684786349,80214.68153562228,0.0,0.0,0.0,32944.653569023576,13802601665.210855,1934.1273589414757
2254.2831050228306,2113.6500333730264,8772.820485663851,16812.785388127853,73516.28684786349,80214.68153562228,0.0,0.0,0.0,32944.653569023576,13802601665.210855,1934.1273589414757
3360.0341707649463,2017.528152541316,8636.563299681065,14452.906322213665,79957.76383464292,62030.9756843219,578.7758487882913,0.0,23174.942481293667,32944.65356902358,13802601665.210861,3685.3185774861513
3360.0341707649463,1628.9576721163767,8893.96806151082,14452.906322213666,78844.49274607931,65325.97777126667,578.7758487882893,0.0,20032.88222593293,32944.653569023554,13802601665.210867,3147.5697711936896
31872.429115879222,4379.682551103699,4530.882376741851,43012.29254268031,89836.09226560294,0.0,0.0,0.0,11400.536075706535,32944.65356902353,13802601665.210867,15863.146727145719
5610.146663915305,9353.363894107082,389.3476921919789,18768.618493974544,107531.56481558953,0.0,0.0,26527.988647222992,32000.0,32944.653569024566,13802601665.21087,15706.307673843643
3431.640122106579,4260.892228646673,6695.5332363389825,11651.683772804845,120862.95757438784,0.0,3360.286517799203,0.0,50603.633960926534,32944.653569023576,13802601665.210867,12387.189098117222
3572.5141497935333,4317.904330666881,6661.644470915314,12349.079949472936,118980.24838418429,0.0,1371.2631026866516,0.0,54233.872031128216,32944.653569023576,13802601665.210861,12651.220116497394
4268.987577639751,10203.881620151,585.1792691586953,13527.950310559007,113506.63871258004,0.0,0.0,37001.318167668294,20177.41038933756,32944.653569023525,13802601665.210863,15834.135748625877
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
12183.245877011905,1941.1050366705258,1239.20786479416,33462.17967284636,97787.85523311545,0.0,0.0,0.0,13276.92817897911,32944.65356902356,13802601665.210869,33187.99445006469
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
830.3702705690284,2988.114016225247,36952.16653574903,44368.34577438393,88409.45867135932,0.0,0.0,0.0,11222.186914344164,32944.65356902353,13802601665.210869,16030.253784230696
12594.417928998593,1875.8093509760604,995.0377328056123,36856.31657666336,94628.81288137921,0.0,0.0,0.0,12592.93430721552,32944.6535690236,13802601665.210873,33225.42279798625
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
12314.284903397427,1876.0602725560527,784.3589181651478,34944.15267479007,100143.55170041164,0.0,0.0,0.0,6332.962710556181,32944.6535690236,13802601665.210865,33048.39891182295
11334.40552784188,1579.677549570606,1534.0461165121706,32883.310419583795,106068.72925299834,0.0,0.0,0.0,650.7945143550703,32944.65356902353,13802601665.210873,32346.69708691308
830.3702705690284,2988.114016225247,36952.16653574903,44368.34577438393,88409.45867135932,0.0,0.0,0.0,11222.186914344164,32944.65356902353,13802601665.210869,16030.253784230696
1624.9223984196535,2508.4438502507937,36484.809596346204,43354.415740220946,90321.66981151795,0.0,0.0,0.0,9189.20656218115,32944.65356902356,13802601665.210869,16239.971070611733
9757.085923092669,3345.2888963931264,1268.756520574516,14000.41532388945,119429.62297134753,0.0,0.0,0.0,15491.04606018073,32944.653569023605,13802601665.210867,30560.38164241575
11954.510169280727,2268.8536554578554,1058.3377651917322,31526.182416529064,99795.31191017602,0.0,0.0,0.0,13540.22816663895,32944.65356902361,13802601665.210865,33039.61180343174
738.7629521105664,2974.7594943940667,36146.12028683107,36888.797774503575,94534.74268924013,0.0,0.0,0.0,12722.08900548873,32944.65356902357,13802601665.21087,17237.74270188189
11954.510169280727,2268.8536554578554,1058.3377651917322,31526.182416529064,99795.31191017602,0.0,0.0,0.0,13540.22816663895,32944.65356902361,13802601665.210865,33039.61180343174
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
7229.0578343058,8143.158674785258,304.999999999985,25368.231337223206,100294.07990051399,0.0,0.0,26948.178145912192,31999.99999999998,32944.65356902221,13802601665.210867,15923.279703214885
12257.355758213125,1840.9742532671953,1272.8047596089891,34087.24912616371,97302.2396299131,0.0,0.0,0.0,12911.504132654622,32944.65356902358,13802601665.210869,33224.77741288308
12023.724875320073,2162.669109262697,1199.1619936414106,32004.34651876168,98578.49132165872,0.0,0.0,0.0,15297.00943226056,32944.65356902358,13802601665.210867,32839.0873372029
2254.2831050228306,2132.815883284519,8758.645818987934,16812.785388127853,73380.96701411808,80350.19947839306,0.0,0.0,0.0,32944.653569023576,13802601665.210857,1930.6586097444547
23570.341088383426,2720.1156565278134,4490.583522985889,44844.22394173873,65003.1978662455,42372.23486572599,0.0,0.0,0.0,32944.65356902359,13802601665.210869,8698.995093309057
12183.245877011874,1941.1050366705629,1239.2078647941553,33462.17967284635,97787.85523311546,0.0,0.0,0.0,13276.928178979122,32944.65356902358,13802601665.210867,33187.99445006465
12183.245877011905,1941.1050366705258,1239.20786479416,33462.17967284636,97787.85523311545,0.0,0.0,0.0,13276.92817897911,32944.65356902356,13802601665.210869,33187.99445006469
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
827.3316868582024,2976.464955803409,36986.5055314604,44249.617009774935,88631.86521235188,0.0,0.0,0.0,11208.937632364014,32944.65356902358,13802601665.210867,15920.267842074316
28326.375087390148,6235.060489639984,6228.866597091826,44249.617009774825,88631.86521235209,0.0,0.0,0.0,11208.937632363932,32944.65356902354,13802601665.210869,15920.267842074314
12180.554900862855,1945.5187573666994,1233.8007586601884,33441.084896702065,97833.80138937496,0.0,0.0,0.0,13228.389511131565,32944.65356902356,13802601665.210873,33189.62597524548
2196.0139144981276,5139.16349412368,4525.896336205834,14647.886254705203,118346.43003283482,32724.11700628415,0.0,0.0,0.0,32944.65356902367,13802601665.210863,7598.04112761507
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
31783.569666988045,4421.623004455785,4585.109502678236,44249.6170097749,88631.86521235197,0.0,0.0,0.0,11208.937632363934,32944.65356902358,13802601665.210869,15920.267842074318
31872.429115879284,4379.682551103713,4530.882376741869,43012.292542680356,89836.09226560284,0.0,0.0,0.0,11400.536075706543,32944.65356902359,13802601665.210869,15863.146727145719
3360.0341707649463,1628.9576721163767,8893.96806151082,14452.906322213666,78844.49274607931,65325.97777126667,578.7758487882893,0.0,20032.88222593293,32944.653569023554,13802601665.210867,3147.5697711936896
5899.064892005592,9014.177703522064,517.2274398150785,21164.78308227529,105479.97313999911,0.0,0.0,0.0,59608.09536281734,32944.653569023576,13802601665.210873,14775.282877430855
3011.573672635879,2148.471843520677,8307.65991963159,16022.934338674204,74540.73975005536,75343.47852038543,413.13226515865676,645.071678441403,8137.916650687932,32944.65356902362,13802601665.21086,1796.4516200999726
2971.4122705742748,1907.1188676774186,8634.19284323515,16190.377397419848,75395.49264874533,73361.38524379685,402.18881058248036,0.0,10382.902195778663,32944.653569023605,13802601665.210869,1938.9361628404822
3360.0341707649463,1628.9576721163767,8893.96806151082,14452.906322213666,78844.49274607931,65325.97777126667,578.7758487882893,0.0,20032.88222593293,32944.653569023554,13802601665.210867,3147.5697711936896
31892.629738606058,4344.130361192556,4486.445722515971,42872.84927699533,90159.30024109306,0.0,0.0,0.0,11366.620424340745,32944.65356902355,13802601665.210867,15735.376404644467
2234.179071689523,5180.696964718979,4411.613348661879,14140.701045037093,119650.79587612937,31747.387490958645,0.0,0.0,0.0,32944.653569023605,13802601665.210869,7800.25406868808
1684.3616071428569,4482.792404661849,6827.562544134795,16511.160714285717,77758.60243882281,76131.83576509845,0.0,0.0,0.0,32944.653569023576,13802601665.210869,2171.979044352453
3001.299261968519,2390.343995144891,7981.12473479839,16371.510678597087,73772.48650288889,77337.28785851286,225.92907060283477,0.0,6112.063326380012,32944.65356902358,13802601665.210861,1701.7736434617584
2254.2831050228306,2132.815883284519,8758.645818987934,16812.785388127853,73380.96701411808,80350.19947839306,0.0,0.0,0.0,32944.653569023576,13802601665.210857,1930.6586097444547
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1310.5455172424763,4024.9059308916603,34615.85764298066,42759.740933094174,93072.28311727995,0.0,0.0,0.0,5287.449120331996,32944.65356902362,13802601665.21087,16455.76104725361
32041.57132160685,4341.505959180746,4243.012049230958,42741.00441687669,91474.49756609181,0.0,0.0,0.0,8559.630343727971,32944.653569023554,13802601665.210869,16007.551773566753
28405.758924646376,6326.218050024748,5894.112355347496,42741.00441687678,91474.49756609167,0.0,0.0,0.0,8559.630343727975,32944.653569023605,13802601665.210867,16007.551773566756
28405.758924646376,6326.218050024748,5894.112355347496,42741.00441687678,91474.49756609167,0.0,0.0,0.0,8559.630343727975,32944.653569023605,13802601665.210867,16007.551773566756
31039.307303574442,4766.004975398126,4117.732921054256,50487.73952084779,86223.62172770863,0.0,0.0,0.0,5168.629756609347,32944.65356902357,13802601665.210869,15653.856131646018
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
3135.9872942109178,4415.802146711852,6223.516627822426,15608.028834315577,75457.4330522571,70521.5879508401,1099.5687366761722,0.0,14979.409115633589,32944.653569023576,13802601665.210869,2502.030590164921
31892.62973860601,4344.130361192552,4486.445722515964,42872.84927699529,90159.30024109312,0.0,0.0,0.0,11366.62042434074,32944.653569023554,13802601665.210867,15735.376404644461
2311.0312952991944,2585.699166124352,8470.556604207508,16862.108155294227,71336.48480089787,80499.1931816689,209.12602166009938,0.0,3612.7897022686216,32944.653569023576,13802601665.210861,1736.4979536866135
2299.7197208279795,2295.827884209095,8591.786511868751,17204.480351965343,72280.690930915,81052.61098297138,0.0,0.0,0.0,32944.65356902281,13802601665.210869,1909.5755006515
31892.629738606058,4344.130361192556,4486.445722515971,42872.84927699533,90159.30024109306,0.0,0.0,0.0,11366.620424340745,32944.65356902355,13802601665.210867,15735.376404644467
25038.594603867765,2410.9144175937254,4514.20933710456,42395.799605129956,68582.88351874538,37794.120438848164,0.0,0.0,5089.377572026582,32944.65356902357,13802601665.21087,8847.224238103705
3772.859880901823,4042.550545165376,6328.355593246823,16905.527768382908,71972.10367171763,78345.39984748745,208.72491668930323,0.0,5313.244161833815,32944.65356902358,13802601665.210867,1859.448069471182
3004.894301638799,2244.812787172006,8101.20230426735,16352.283503868228,74264.14598928377,76911.03239067351,229.46510273687832,0.0,6005.336515080997,32944.6535690236,13802601665.21086,1721.0890781709036
2255.2711990498437,1900.4831745493414,8937.93680521029,16371.892089429515,75026.526574386,79028.15386818042,213.65457654106672,0.0,0.0,32944.653569023576,13802601665.210855,1976.2041615691905
25694.82936117709,5821.705871234008,5722.6013483036,54934.19182528751,79914.53798180558,6512.181544690244,0.0,0.0,0.0,32944.65356902359,13802601665.21087,15325.949713376174
11870.87986923229,1341.426337314536,1334.2811786571692,36536.2896643498,102763.63811186826,0.0,0.0,0.0,0.0,32944.65356902362,13802601665.210873,32256.99679540315
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
11276.777972699809,1488.544570603336,1619.9282458695934,32637.003156690946,106776.40486728765,0.0,0.0,0.0,0.0,32944.653569023554,13802601665.21087,32249.236753955323
1610.925339111398,2727.601607289658,36238.31098048252,43035.818746473204,90922.26019672451,0.0,0.0,0.0,8589.800422025439,32944.65356902359,13802601665.210869,16282.290192112829
1519.5774526142277,3152.3507166845775,35734.1591314617,42445.422476670574,92034.34081935769,0.0,0.0,0.0,7610.346924619665,32944.65356902359,13802601665.21087,16358.171960629148
