AT onwind,AT solar,AT ocgt,BA onwind,BA solar,BA ocgt,BE onwind,BE offwind,BE solar,BE ocgt,BG onwind,BG offwind,BG solar,BG ocgt,CH onwind,CH solar,CH ocgt,CZ onwind,CZ solar,CZ ocgt,DE0 onwind,DE1 onwind,DE2 onwind,DE offwind,DE solar,DE ocgt,DK onwind,DK offwind,DK solar,DK ocgt,EE onwind,EE offwind,EE solar,EE ocgt,ES0 onwind,ES1 onwind,ES2 onwind,ES3 onwind,ES offwind,ES solar,ES ocgt,FI0 onwind,FI1 onwind,FI2 onwind,FI offwind,FI solar,FI ocgt,FR0 onwind,FR1 onwind,FR2 onwind,FR3 onwind,FR offwind,FR solar,FR ocgt,GB0 onwind,GB1 onwind,GB offwind,GB solar,GB ocgt,GR onwind,GR offwind,GR solar,GR ocgt,HR onwind,HR offwind,HR solar,HR ocgt,HU onwind,HU solar,HU ocgt,IE onwind,IE offwind,IE solar,IE ocgt,IT0 onwind,IT1 onwind,IT2 onwind,IT offwind,IT solar,IT ocgt,LT onwind,LT offwind,LT solar,LT ocgt,LU onwind,LU solar,LU ocgt,LV onwind,LV offwind,LV solar,LV ocgt,NL onwind,NL offwind,NL solar,NL ocgt,NO0 onwind,NO1 onwind,NO2 onwind,NO offwind,NO solar,NO ocgt,PL0 onwind,PL1 onwind,PL2 onwind,PL offwind,PL solar,PL ocgt,PT onwind,PT offwind,PT solar,PT ocgt,RO0 onwind,RO1 onwind,RO offwind,RO solar,RO ocgt,RS onwind,RS solar,RS ocgt,SE0 onwind,SE1 onwind,SE2 onwind,SE3 onwind,SE offwind,SE solar,SE ocgt,SI onwind,SI solar,SI ocgt,SK onwind,SK solar,SK ocgt,co2_emission,objective_value
1.28991270463e-06,1.31716584816e-06,13490.4232009,1.20715502745e-06,1.24858740467e-06,13553.9325179,4.72333632087e-06,3701.12297133,1.12148635645e-06,13599.6602725,1.10925101907e-06,5.49935872176e-07,1.3427587575e-06,14099.9006506,1.27778325729e-06,1.36625224255e-06,13407.5308133,1.61258131283e-06,1.18813517803e-06,13460.8771587,1.68306620511e-06,2.38820380351e-06,6.06794846463e-06,2.87069338613e-06,1.14548858567e-06,16060.8320403,40474.0201605,2.3421782403e-06,1.05117746669e-06,16019.3382284,5.87844371238e-06,1.69399714006e-06,9.71237254519e-07,21498.5266815,1.11208013456e-06,1.19097898969e-06,1.49372998619e-06,2.51757167036e-06,8.11957989066e-07,1.62508239329e-06,14988.7731012,2.19940097454e-06,2.0890492284e-06,3.74712779586e-06,1.18778121598e-06,1.00396285979e-06,12758.1383822,1.73909720478e-06,2.6100311156e-06,5.02419993816e-06,77757.5364132,7.92497105415e-06,1.25363067039e-06,13558.1060594,7.2135111717e-06,126070.735743,2.73020956005e-06,9.40390711084e-07,10401.4350254,1.23492451828e-06,1.27443612152e-06,1.37788742698e-06,14142.5599294,2.22272282735e-06,1.44401832008e-06,1.28035125293e-06,13503.7626483,1.68983841965e-06,1.32260285399e-06,13568.4363881,54744.8994813,1.21913197492e-06,8.92694303951e-07,10456.0507404,1.09042305166e-06,1.23949855445e-06,1.64414234688e-06,8.13475845343e-07,1.44828903607e-06,13560.1489632,2.86753392148e-06,1.49892189802e-06,9.95130056541e-07,21190.6363342,7.02386063305e-06,1.15101452378e-06,15894.1626685,5.54229838256e-06,1.6125552162e-06,1.00716579977e-06,21445.1210928,1.65666231466e-05,3.52542244349e-06,1.09182435912e-06,16473.1515215,1.4734523772e-06,2.51065426133e-06,8692.48691198,8.39451620083e-06,9.81274777918e-07,17063.1169846,1.75629968689e-06,1.90851329414e-06,2.63526640448e-06,1.81737775093e-06,1.05579883217e-06,14868.7629444,1.56290186326e-06,7.38779850447e-07,1.46218394992e-06,15159.0701615,1.00652626179e-06,1.19584559213e-06,8.53117673495e-07,1.27797205582e-06,13871.248186,1.08478132881e-06,1.24379484685e-06,14183.6730006,1.6962188742e-06,1.70336853361e-06,1.9520505088e-06,132522.987726,1.3711256435e-06,1.06471254478e-06,12646.3737607,1.21438742193e-06,1.26485703043e-06,13481.9361022,1.40738580422e-06,1.31850748141e-06,13445.306039,804914900.0740408,179954762593.25687
4.60233073818e-06,2.07388763227e-06,13812.712166,3.65350009119e-06,2.04051519239e-06,14281.6116529,2.23492165987e-05,1968.47986481,1.78533249594e-06,12312.3140413,3.65249726722e-06,1.14398521802e-06,2.05898577967e-06,14660.0577131,4.11215773618e-06,2.11620776816e-06,13764.3660423,6.08277470524e-06,1.97459491655e-06,14010.4838363,5.27515988446e-06,7.7407589872e-06,22869.3298718,5.58253792671e-06,1.92497823078e-06,13116.8096017,40474.0201607,3.37318514879e-06,1.72349343196e-06,14110.0953438,36332.6363412,2.52079343026e-06,1.68976771965e-06,10944.7634317,3.57961510153e-06,3.98575625386e-06,6.54145718077e-06,11885.3005097,1.5611484275e-06,2.2725711987e-06,13385.315257,1.50755425447e-05,1.03087420839e-05,40382.456385,2.06343139146e-06,1.78112924968e-06,11028.112958,6.14750611563e-06,1.32760594405e-05,9.91136098745e-05,120019.509498,8.22205871951e-06,1.99987878139e-06,12262.4559597,24928.6347473,126070.735743,3.67550774127e-06,1.68635804565e-06,10768.0854561,4.84321124152e-06,2.90764424787e-06,2.14077712139e-06,14693.16908,8.28804732047e-06,2.333018513e-06,2.06045052445e-06,14250.1260231,5.04655185634e-06,2.01870235956e-06,13415.6107473,56771.731468,1.97856950331e-06,1.60170795515e-06,11231.5185686,3.24946051279e-06,3.78123293046e-06,6.62645939313e-06,1.53502002513e-06,2.18967795952e-06,13630.6870099,1.41194406047e-05,1.96179698768e-06,1.69698554122e-06,11992.8245007,1.99171045866e-05,1.82889226028e-06,13084.8031931,57263.7166119,2.23458007297e-06,1.71820757667e-06,12434.8311531,27852.9534683,5.26126577802e-06,1.7572645789e-06,13004.2698561,4.67574487907e-06,1.21932388719e-05,85672.7039587,6.098150027e-06,1.85309302129e-06,10200.8939493,7.32685277399e-06,8.37692797893e-06,1.76391346872e-05,3.13900174001e-06,1.83424107971e-06,12546.1116422,5.64535147945e-06,1.62313838067e-06,2.18148085443e-06,14357.940117,2.96285572981e-06,4.09513998882e-06,1.83676016894e-06,2.06462787221e-06,14545.778349,3.33659040273e-06,2.02818715137e-06,14224.1808771,7.42049199868e-06,6.82673500386e-06,7.71085766518e-06,132522.98777,2.12657980496e-06,1.88203043936e-06,11988.1319955,3.68065455249e-06,2.01023494852e-06,13813.2960083,4.4748432484e-06,1.96654767183e-06,14008.5953317,443956883.6158343,179954762592.79202
2.62964160705e-08,2.03402261228e-07,15119.598354,2.29276689319e-08,2.59607366476e-07,15227.4851317,8.15569055456e-08,4.4465807026e-08,6.69061712742e-08,17233.4988801,2.41740039611e-08,8.93162983641e-09,5.01142338948e-07,14486.5583649,2.37361063809e-08,4.35862024447e-07,15011.5609835,3.39836556257e-08,1.22474778557e-07,15359.416458,3.31540999842e-08,4.72483686995e-08,2.51732962951e-07,2.9518838295e-08,8.31926150068e-08,16013.2518206,40474.0201608,2.74866049657e-08,5.42857684552e-08,16042.6072519,30372.9793171,2.06840167023e-08,5.21686181648e-08,13292.1261236,2.23686198364e-08,2.3972918864e-08,2.94569346632e-08,4.7095323453e-08,1.16842811363e-08,151283.940068,18422.6529917,5.62685372209e-08,5.71340877579e-08,1.77711979129e-07,1.7023613669e-08,4.88164065085e-08,14100.7724457,2.86213079878e-08,3.74317002971e-08,5.59061150977e-08,4.46920997879e-07,2.4885846715e-08,9.65791394993e-08,17076.9384209,4.83434120403e-07,126070.735743,2.52983958553e-08,4.55287524949e-08,12147.8132237,2.84875115732e-08,1.93954077726e-08,55777.0863247,14481.9669308,3.28686140744e-08,1.32831349813e-08,2.56445487237e-07,15164.7541806,2.91665285252e-08,2.06521007814e-07,15222.0536931,56771.7314682,1.81997453476e-08,4.03323528272e-08,12096.8290473,2.17221893306e-08,2.35067230013e-08,3.24144908918e-08,1.12285710341e-08,5.63374316963e-07,15016.4177664,1.05141214128e-07,1.96848676289e-08,5.24689765904e-08,13276.9318269,5.43960700081e-08,8.12031892188e-08,16005.266881,48813.1399741,2.05578642046e-08,5.20276374085e-08,13281.0967131,27852.9534683,2.8691326353e-08,6.06364123856e-08,15846.7146132,2.7859646416e-08,4.6318717232e-08,60913.1766067,2.2963636177e-08,4.48764109763e-08,12667.4074643,4.04340196505e-08,4.43987380903e-08,6.49653791533e-08,2.53576673983e-08,6.51282294375e-08,16574.4574663,3.12847896115e-08,1.11535186408e-08,22680.40812,18632.2361847,2.09115908599e-08,2.62602266024e-08,1.35332376304e-08,2.25079852153e-07,14433.5613648,2.22905427979e-08,2.7457600295e-07,14723.8204666,3.84360873348e-08,4.06898498023e-08,4.70521833878e-08,132522.987771,1.79646710497e-08,5.60628219253e-08,14046.6933097,2.05269636605e-08,1.78391072781e-07,15127.896276,2.6199603903e-08,1.4523175495e-07,15351.5311959,571951637.2460706,179954762592.47406
8.34582352494e-08,8.40891606808e-08,17224.7516108,7.29850597477e-08,8.63488400926e-08,17201.2661973,2.02428037463e-07,8.31012671751e-08,6.99587008389e-08,20966.7979866,8.0791196507e-08,3.09414115198e-08,8.6146365288e-08,17705.1590922,7.43705166591e-08,8.81574190611e-08,17178.134471,1.06824703283e-07,7.92202611143e-08,17041.7036172,1.020086868e-07,1.38980917972e-07,1.15997615516e-06,8.83941288023e-08,7.31471736077e-08,17850.0915703,40474.0201607,8.40346051264e-08,6.4478167944e-08,17905.7510676,36332.6363412,6.23461406699e-08,6.10212250598e-08,14427.6419012,7.42785634308e-08,7.7758301465e-08,8.72811780652e-08,1.15578085222e-07,3.77656868122e-08,9.80936646777e-08,23488.8057043,1.66097658776e-07,1.74411824559e-07,5.06589651289e-07,5.45948517312e-08,6.06521080396e-08,16256.484445,8.2919743264e-08,9.68857685463e-08,1.2394643495e-07,2.11152978982e-07,5.8393977972e-08,7.78552776249e-08,20680.3446675,54695.9841135,126070.735743,7.15101812837e-08,6.16409943717e-08,12471.6058095,9.10693910726e-08,5.53381568312e-08,9.00312376653e-08,17768.4715481,8.66843830544e-08,3.69601027145e-08,8.57566352992e-08,17151.789514,8.65425880879e-08,8.40789714494e-08,17269.44955,56771.731468,6.04121742382e-08,5.85250718525e-08,12492.9657049,7.4578083612e-08,7.62952781283e-08,9.46317054228e-08,3.63588684935e-08,8.9454728468e-08,17485.6263421,3.69333285405e-07,6.11798211598e-08,6.2432724649e-08,14434.5176577,1.27996333503e-07,7.16328945427e-08,17857.0656441,57263.7166119,6.16050032377e-08,6.21682085271e-08,14431.4261176,27852.9534683,8.31827494605e-08,6.63988013642e-08,17710.8544128,8.59974839977e-08,1.21608427773e-07,3.56427800603e-07,5.60852371122e-08,6.29547804913e-08,23019.169163,1.25083360842e-07,1.34909187452e-07,1.81098134594e-07,6.6697166505e-08,6.87769434363e-08,17903.3604277,9.52836080574e-08,3.68590673992e-08,9.62790727249e-08,23850.1301254,7.12348635105e-08,8.55997173641e-08,4.2233079254e-08,8.22169149536e-08,17484.4950656,7.38834697935e-08,8.61385192585e-08,17821.4036061,1.20819849948e-07,1.30011184148e-07,1.5153133604e-07,132522.98777,5.46932985015e-08,6.60360617037e-08,16218.0149449,6.3309098376e-08,8.43001116292e-08,17236.6766082,8.10233308513e-08,8.0353711847e-08,17018.7857781,677702485.8270781,179954762592.67877
4.25628847791e-06,4.59690609853e-06,17183.611865,3.5042157069e-06,4.76527055241e-06,17479.3634013,1.00537464598e-05,2.91966179306e-06,3.58653105078e-06,20143.3733799,4.04700571024e-06,1.32441689243e-06,4.79561139378e-06,17824.9777847,3.63512654567e-06,4.95584849333e-06,17060.6305274,5.60431666429e-06,4.32202628372e-06,17279.5615848,5.34388330498e-06,7.43162498087e-06,23308.8867869,3.87691905529e-06,3.92128232574e-06,16650.1548371,40474.0201599,3.84468328264e-06,3.31137450958e-06,16778.3561703,36332.6363409,2.86493840457e-06,3.16195958406e-06,15293.5108996,3.67968901733e-06,3.8795034474e-06,4.5618272851e-06,6.33889538222e-06,1.76441040644e-06,5.2960107729e-06,21830.3106871,1.07809529881e-05,1.13407651257e-05,0.000155837335607,2.57103104574e-06,3.11149665588e-06,17020.3000568,4.16503317584e-06,5.02904081467e-06,6.5221301758e-06,1.41455326763e-05,2.49952562221e-06,4.0880034149e-06,19860.6417647,72616.0284053,126070.735737,3.1759225521e-06,3.15951075362e-06,12870.356485,4.95621521303e-06,2.6168093063e-06,5.21997286187e-06,17948.8846399,4.25892019336e-06,1.56867095319e-06,4.72577377783e-06,17388.7210357,4.34358122271e-06,4.60486812998e-06,17316.0510748,56771.7314679,2.78052744316e-06,2.91294994812e-06,12906.2260286,3.48658234323e-06,3.80796737963e-06,5.05414849861e-06,1.65132580854e-06,4.99234272691e-06,17218.9603033,3.59195363609e-05,2.8076559194e-06,3.25122908696e-06,15292.2513224,6.66806717737e-06,3.67224646492e-06,16706.6859461,57263.7166115,2.83729172017e-06,3.23485745939e-06,15308.7864432,27852.9534368,3.44991029237e-06,3.42382518432e-06,16591.5787582,4.47448816541e-06,6.76070498152e-06,8215.66512494,2.5206337842e-06,3.13284703178e-06,21272.6082891,7.07765822596e-06,7.77706050125e-06,1.11892819504e-05,2.89333100907e-06,3.63277302808e-06,18423.8487033,5.04361304846e-06,1.66551422674e-06,5.20320986195e-06,22267.7122691,3.42236093981e-06,4.49232026061e-06,1.93089031976e-06,4.45649868348e-06,17575.4196242,3.54231405937e-06,4.75527948971e-06,18054.2852511,6.97013340705e-06,7.64221826561e-06,9.06579860959e-06,132522.987766,2.52743035345e-06,3.42458970872e-06,16938.4230429,2.8910016646e-06,4.52599055565e-06,17157.6703346,4.00018324099e-06,4.37460880202e-06,17245.5439603,624040358.7159506,179954762593.4421
7.56805430466e-07,9.02033115103e-07,17129.1370258,6.21801170215e-07,9.3611952871e-07,17458.3829257,1.87936984709e-06,6.84821759776e-07,6.85079569641e-07,20192.4368145,7.13100778273e-07,2.40654216431e-07,9.4627894787e-07,17808.8359711,6.44236111733e-07,9.9347371272e-07,17015.5341096,9.85099656593e-07,8.35161735472e-07,17249.5872857,9.4575710446e-07,1.33462667671e-06,24232.3662472,7.28840094508e-07,7.57646329955e-07,16550.2176305,40474.0201605,7.05366404188e-07,6.36179021736e-07,16661.525438,36332.6363412,5.22594989687e-07,6.06412308432e-07,15272.0946216,6.2531558287e-07,6.74225531106e-07,8.03938954798e-07,1.15407783063e-06,3.214630019e-07,1.09558410133e-06,21818.253705,1.83038448612e-06,1.92097861845e-06,2.31765519194e-05,4.63109356183e-07,6.00319303976e-07,16892.7144348,7.57143228522e-07,9.28271109155e-07,1.23349513504e-06,3.93694955305e-06,4.87451481583e-07,7.89912068092e-07,19886.8354858,72616.0284063,126070.735743,5.90249222207e-07,6.07515647248e-07,12657.6270636,8.56316071621e-07,4.72548705255e-07,1.03659279593e-06,17902.8044817,7.96674280976e-07,3.02503883672e-07,9.28514187955e-07,17376.6606098,7.84583938479e-07,9.0421957005e-07,17249.6146899,56771.7314682,4.96068416374e-07,5.59104462442e-07,12689.3911661,6.25156244198e-07,6.63029580685e-07,8.84094037391e-07,2.98928995315e-07,1.00837100339e-06,17118.130687,5.6302296632e-06,5.08200403464e-07,6.21526121851e-07,15263.6780441,1.23654013273e-06,7.43106860939e-07,16605.3388584,57263.7166117,5.17176605316e-07,6.19007631067e-07,15284.4848245,27852.9534682,6.67394283196e-07,6.5617243673e-07,16540.2945564,7.97934534372e-07,1.21306203084e-06,2306.30199324,4.89156424561e-07,6.04181238758e-07,23902.2896888,1.22283780359e-06,1.34252732684e-06,1.97708745543e-06,5.64293822066e-07,6.91641426066e-07,18504.2477082,8.78998205309e-07,3.03096041558e-07,1.06116089955e-06,22241.6723712,5.87046134395e-07,7.8057004553e-07,3.49741005512e-07,8.73698909999e-07,17570.9086725,6.2723201311e-07,9.32498133655e-07,17982.9225729,1.19883063902e-06,1.31131496639e-06,1.57543957625e-06,132522.98777,4.68016206808e-07,6.60718516601e-07,16820.6014806,5.13915331947e-07,8.9210385721e-07,17112.1994863,7.25404292384e-07,8.52293194522e-07,17230.7047832,629205310.2583382,179954762593.4175
6.40816766898e-08,4.98396651832e-08,16378.511999,5.40924631658e-08,5.01801021423e-08,16650.2301056,1.78114021945e-07,4.44907385544e-08,4.02269154297e-08,18497.551068,6.10794315629e-08,1.86558078845e-08,5.0989785493e-08,17069.1227178,5.37718981123e-08,5.22866439351e-08,16350.3546491,8.70344538665e-08,4.66395769053e-08,16272.9880001,7.76415387057e-08,1.11727331991e-07,27433.5243989,5.04359043443e-08,4.38778028591e-08,15436.9379341,40474.0201607,4.81509746566e-08,3.76626678281e-08,15418.6995858,36332.6363412,3.56976397645e-08,3.70301617606e-08,14204.0110612,5.22794806788e-08,5.66309054545e-08,7.03718322134e-08,1.17027550071e-07,2.26322264678e-08,5.80191156869e-08,20974.7218864,1.80941067938e-07,1.79042745018e-07,30397.20566,3.18846087591e-08,3.8143457098e-08,13682.5369868,6.11878171313e-08,7.88317217187e-08,1.13966453273e-07,2.02761571571e-06,3.55671222778e-08,4.625202937e-08,18399.862627,64092.2851291,126070.735743,4.00537408916e-08,3.62522859948e-08,12485.5663417,7.45702875184e-08,3.66401318308e-08,5.42763995339e-08,17110.259197,6.7322487467e-08,2.23581143921e-08,5.04192213591e-08,16625.2034126,6.90339865723e-08,4.90101843957e-08,16418.3069665,56771.7314682,3.35527778591e-08,3.40747436356e-08,12509.7253974,4.84178498417e-08,5.40752350398e-08,7.98768530284e-08,2.10809572781e-08,5.44421435609e-08,16630.7871138,5.28380064048e-07,3.49567449002e-08,3.72175448995e-08,14220.0110571,1.07029306203e-07,4.19421809692e-08,15416.4759065,57263.7166119,3.52791273348e-08,3.75817776071e-08,14208.7397766,27852.9534683,4.58747067867e-08,3.90124750768e-08,15353.1528328,6.31513192021e-08,1.05537442376e-07,85672.7039587,3.41309416724e-08,3.89559105941e-08,12940.2996129,1.04502105353e-07,1.16428518153e-07,1.76458050655e-07,3.77916462227e-08,4.09456420295e-08,16630.958823,8.25222804241e-08,2.2307983072e-08,5.52779399632e-08,21088.0012001,4.98780861372e-08,6.77334356754e-08,2.62861946584e-08,4.97113881678e-08,16951.8337044,5.58123692363e-08,4.99580642195e-08,17071.0760719,1.04894732608e-07,1.15509623066e-07,1.33465257104e-07,132522.987771,3.14066866279e-08,4.08092409707e-08,13704.05824,4.70887706691e-08,4.85711074172e-08,16373.9115946,6.34566465202e-08,4.70088214124e-08,16267.576431,524112950.6676629,179954762592.85968
1.39895644273e-08,1.07363721922e-08,14335.6384148,1.23095284363e-08,1.08756723201e-08,14262.6505881,3.72962778659e-08,2.04935478633e-08,9.40958050898e-09,18355.948925,1.34382315832e-08,5.93508397559e-09,1.07323121624e-08,14807.1650304,1.25577288437e-08,1.09373934222e-08,14256.2515629,1.82281605235e-08,1.0332533429e-08,14302.4283629,1.81888984948e-08,2.49998594065e-08,1.24112764156e-07,2.35866923636e-08,9.98547394785e-09,15158.2780069,40474.0201607,2.16795063851e-08,8.89900644459e-09,15189.8165009,1.28039678175e-06,1.47059941786e-08,8.643863824e-09,20402.7486856,1.22221589209e-08,1.28412084517e-08,1.45443621663e-08,1.82667728672e-08,7.42495277962e-09,1.16358434465e-08,20353.4704619,2.73790855232e-08,2.98353429453e-08,6.75765667111e-08,1.21531849532e-08,8.67505253361e-09,14132.7891627,1.40666489399e-08,1.65803538885e-08,2.09403436945e-08,3.64483992142e-08,1.28353591768e-08,1.04578293336e-08,18161.7666883,21314.2297419,126070.735743,1.74383056145e-08,8.82955918233e-09,10185.1912061,1.53099450917e-08,1.14837810902e-08,1.10714038508e-08,14857.1195094,1.43747147928e-08,7.05695723966e-09,1.08090668705e-08,14207.4399694,1.43683365829e-08,1.06223785889e-08,14413.2441439,56771.7314682,1.38228609334e-08,8.34926640836e-09,10170.0035544,1.22554025312e-08,1.27288746403e-08,1.57665077755e-08,6.92327334944e-09,1.12299417406e-08,14587.4558577,5.46249407429e-08,1.43600578827e-08,8.81767643232e-09,18483.5439005,2.33675701935e-08,9.56158703966e-09,15100.7595909,3.83970111337e-07,1.44192661695e-08,8.84362291226e-09,19275.1988356,27852.9534683,2.17386946656e-08,9.15359458305e-09,15012.9971579,1.50354923443e-08,2.09233181831e-08,5.26061355943e-08,1.19936235142e-08,9.16652931947e-09,21908.7950815,2.13115958933e-08,2.27722230211e-08,2.96376540197e-08,1.56503916716e-08,9.62409279617e-09,16447.2868621,1.54276250378e-08,7.06163646082e-09,1.13533009079e-08,20708.2255348,1.17593323308e-08,1.42471453803e-08,8.63055643851e-09,1.06544655155e-08,14578.5318758,1.22032967221e-08,1.07811598914e-08,14892.327512,2.04930483973e-08,2.20533382288e-08,2.66053668865e-08,132522.987771,1.24043265997e-08,9.38892175438e-09,14048.4890131,1.08341585486e-08,1.0641740906e-08,14325.5459995,1.34839557593e-08,1.03330007248e-08,14280.8134457,842049123.2610613,179954762592.53958
4.58714491263e-07,1.64696763874e-07,13457.7673124,3.73621434669e-07,1.61487314218e-07,13944.4485911,1.2318254724e-06,3701.12297132,1.48641098659e-07,11729.608707,4.09676585973e-07,1.70346740147e-07,1.63195310893e-07,14311.2539615,4.00670350949e-07,1.64373240782e-07,13403.1154585,6.38626561361e-07,1.59542469922e-07,13745.6555117,5.1846302337e-07,7.19931051038e-07,1.61099073262e-05,12957.8382323,1.58161269968e-07,13056.7081365,40474.0201607,6.96118136468e-07,1.45946682759e-07,13057.2219,30016.5249274,3.6831058637e-07,1.43808418965e-07,11928.958582,3.78691967223e-07,4.15555626124e-07,6.31272211056e-07,2.78029520203e-06,2.13083899757e-07,1.79501266657e-07,13045.7935172,1.17218412472e-06,9.02343475567e-07,3.34123258014e-06,2.7802675126e-07,1.57366499908e-07,11781.9026676,5.63662119347e-07,9.62625876525e-07,1.66046438795e-06,120019.509498,9075.19003332,1.64996374019e-07,11677.8155908,39098.4023886,126070.735743,7.89829427868e-07,1.47382044716e-07,10155.3594386,5.47484370922e-07,4.91818338672e-07,1.6687923909e-07,14334.7989778,6.54369264635e-07,3.36625976296e-07,1.62785878071e-07,13908.1990864,4.5003723123e-07,1.60664042143e-07,13527.2076338,56771.7314682,2.93836137646e-07,1.40273917777e-07,10142.7222485,3.4461261361e-07,4.10854658385e-07,9.89961352624e-07,2.28291776033e-07,1.72016555823e-07,13226.9903044,1.09081001375e-06,2.86054577485e-07,1.44339321713e-07,11928.9049567,1.08537073887e-06,1.48730884903e-07,13127.2909292,55283.5644888,3.15016055522e-07,1.46391268548e-07,11955.2531049,7418.05026809,1.6926479956e-06,1.4709045552e-07,12938.8665821,4.93072240081e-07,1.09714477581e-06,85672.7039587,7453.38793995,1.63611180654e-07,9715.34388433,7.31367038018e-07,8.31982723398e-07,1.43654862426e-06,3.73804599199e-07,1.54255396736e-07,14358.5778136,6.30190143969e-07,2.60460310216e-07,1.72854399821e-07,13127.6095653,3.14224136629e-07,4.28391113438e-07,3.15176553173e-07,1.65163792481e-07,14222.4738822,3.41984592508e-07,1.60875489976e-07,14316.528305,6.70977325256e-07,6.18944559026e-07,6.80410908494e-07,132522.98777,2.79427972426e-07,1.6271720543e-07,11712.6709114,3.55612947996e-07,1.5947446771e-07,13661.5943448,4.25948048702e-07,1.57427610478e-07,13746.5981953,471417540.06138235,179954762592.85
1.825943967e-06,1.54636297929e-05,14813.8370666,1.6067066172e-06,1.95919886881e-05,14976.4792107,5.7931919421e-06,3.68547945121e-06,4.73745502627e-06,16157.9969202,1.65786490072e-06,6.05788106309e-07,4.58251733962e-05,14336.1699028,1.66646350678e-06,3.7766918273e-05,14714.0811019,2.33527842951e-06,8.91753882184e-06,15107.3085094,2.30387294856e-06,3.30684868959e-06,1.58744264598e-05,1.94293780618e-06,5.92203827181e-06,15473.8611315,40474.0201605,1.80293913109e-06,3.8395590817e-06,15472.540391,27127.5128938,1.41976237241e-06,3.70963740104e-06,13481.0217076,1.55032989502e-06,1.66799841977e-06,2.08596986113e-06,3.55587948164e-06,8.07646627919e-07,129986.315915,17307.3981306,3.79719740095e-06,3.85237820598e-06,1.20204018238e-05,1.15318559458e-06,3.46470173259e-06,13366.6126887,2.06204156125e-06,2.78375704569e-06,4.39540507586e-06,18721.7556679,1.85850149115e-06,6.7988898496e-06,16053.5061579,2.31262587305e-05,126070.735743,1.74872751161e-06,3.19382655575e-06,11932.1377413,1.96002992506e-06,1.34071328587e-06,55777.0863247,14334.0730674,2.47143162196e-06,9.73887786489e-07,1.92284917499e-05,14913.7579768,2.09460346505e-06,1.54064134016e-05,14914.2884252,56771.731468,1.22020910955e-06,2.81697594999e-06,11881.339391,1.49631704419e-06,1.64416089844e-06,2.3090424377e-06,7.8498585114e-07,4.30080047249e-05,14796.6458908,7.09251516794e-06,1.33650549611e-06,3.72950126057e-06,13456.8092037,4.28960692294e-06,5.77564443284e-06,15466.3744984,37655.0585344,1.41320812617e-06,3.69626397688e-06,13498.8388342,27852.9534683,1.93547868387e-06,4.29034211355e-06,15319.2993877,1.93959381027e-06,3.31670722645e-06,85672.7039581,1.69787384382e-06,3.18486036531e-06,11257.561559,2.79674611751e-06,3.08248737566e-06,4.58335603709e-06,1.75088851488e-06,4.63886857933e-06,16757.8132941,2.20121057028e-06,7.6647806567e-07,38532.0551054,17463.2618238,1.43549026415e-06,1.80823191257e-06,9.27226607592e-07,1.72635268149e-05,14286.3792093,1.53792731299e-06,2.11487938176e-05,14551.8537267,2.61549495204e-06,2.75790436163e-06,3.16807680964e-06,132522.987769,1.23027342954e-06,4.00092922126e-06,13298.0745655,1.45298171639e-06,1.30837057837e-05,14826.84137,1.85662575598e-06,1.06710324558e-05,15105.0208676,547478150.0345387,179954762593.15863
